product_name,product_price,Rate,Review,Summary,Sentiment
Shri Ram Charit Manas Gita Press Gorakhpur  ShriRamCharitManas  ShriRamCharit Manas  Shri RamCharitManas  Shri RamCharit ManasHardcover Hindi Shri Goswami Tulsidas,400,5,classy product,awesome,positive
Shri Ram Charit Manas Gita Press Gorakhpur  ShriRamCharitManas  ShriRamCharit Manas  Shri RamCharitManas  Shri RamCharit ManasHardcover Hindi Shri Goswami Tulsidas,400,5,great product,shri ram holly book thanks received without stand but no complaint,positive
Shri Ram Charit Manas Gita Press Gorakhpur  ShriRamCharitManas  ShriRamCharit Manas  Shri RamCharitManas  Shri RamCharit ManasHardcover Hindi Shri Goswami Tulsidas,400,5,simply awesome,good quality,positive
Shri Ram Charit Manas Gita Press Gorakhpur  ShriRamCharitManas  ShriRamCharit Manas  Shri RamCharitManas  Shri RamCharit ManasHardcover Hindi Shri Goswami Tulsidas,400,5,terrific,brilliant packing,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,3,fair,chapters are short and precise in 12 pages well narrated with exercise solution which is easy to go through but the only issue with book are its page quality and its binding but this depends person to person overall its good to go,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,best in the market!,very good book for general awareness for banking examinations,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,must buy!,page is very thin but very good contentgo for it,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,mind-blowing purchase,useful to the core,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,fabulous!,excellent,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,great product,good book,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,perfect product!,great product with good level of content,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,4,good choice,helpful,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,1,absolute rubbish!,damaged product,negative
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,super!,thank u flipkart and adda247,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,just wow!,very nice,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,5,perfect product!,wonder full book for banking all topic are covered,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,4,wonderful,content is good but the only issue is page quality,positive
Ace Banking And Static Awareness Book Latest English Printed EditionPaperback Adda247 Publications,339,2,expected a better product,topics are briefly explainednot satisfied with it,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,3,good,good product,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,2,very poor,price is too high and quality of product is also low,negative
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,5,mind-blowing purchase,fantastic cool iron kit,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,5,terrific,nice,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,1,waste of money!,chaina product,neutral
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,5,highly recommended,perfect for use,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,4,good quality product,good product,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,5,classy product,good,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,4,really nice,nice,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,5,awesome,good product,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,2,not good,all is okay but soldering machine is worst is blast and not working,negative
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,3,decent product,good,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,5,highly recommended,nice quality of product go for it,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,5,brilliant,this is a good product i ever seen in flipkart,positive
Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire Cutter Stand Flux Bit Tape Tester Tweezer Wick 25 W SimpleFlat Pointed Tip,267,5,classy product,good product,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,great product,good quality,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,best in the market!,its nice,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,great product,looks so beautiful love it hope it is long lasting and durable too,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,must buy!,full on paisa vasool product definately go for it without any hesitation though this is my initial review of the product im yet to see how long it is going to last,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,classy product,i decorated this on his bdy and result is in front of everyone loved it go for it lovely lights,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,must buy!,super product,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,fabulous!,just aswm,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,1,worst experience ever!,its not a copper string i got some cheap lights every time i order something n get something else i need to stop buying things from flipkart,negative
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,4,pretty good,it looks very cool i am so liking it,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,excellent,good quality best product for photography,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,highly recommended,awesome,positive
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 10 m Yellow Rice LightsPack of 1,190,5,awesome,its really worth buyingdo not produce very bright lightthe kind of soothing light is what it produceslike you can sleep with it switched onperfect for hanging your photos,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,highly recommended,nice and good,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,perfect product!,superb finish and qualitygreat satisfaction at this price,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,perfect product!,extremely great quality product pure sheesham wood can also use it as a tea table,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,must buy!,awesome,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,4,very good,beautiful but small,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,wonderful,excellent quality and excellent product,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,excellent,very stable easy to fit great build quality at this price surely shall check all their furniture,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,excellent,good quality,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,simply awesome,go for it,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,worth every penny,smaller than expected but good quality,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,fabulous!,good product easy to assemble,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,mind-blowing purchase,love the quality of the table one leg is a little wobbly,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,great product,quality of the product is excellent little bit expensive as compared to the size of the bench,positive
Suncrown Furniture Sheesham Wood Solid Wood 2 SeaterFinish Color  Honey Finish DIYDoItYourself,2692,5,brilliant,very nice bench,positive
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,5,fabulous!,very nice,positive
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,5,terrific purchase,good product,positive
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,1,worst experience ever!,the table clock is not working,negative
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,3,fair,ok but not as expected not useful after 7 years of age,negative
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,1,very poor,not good bad qlty,positive
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,5,simply awesome,fully satisfied but daughter loved it she is very very happy,positive
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,5,worth every penny,nice products,positive
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,5,brilliant,nice,positive
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,5,fabulous!,good,positive
TOBY Baby desk kids study table and chair height adjustable Metal Desk ChairFinish Color  pink DIYDoItYourself,3661,5,terrific,amezing product,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,5,brilliant,its very beautiful for kids my baby is very happy its birthday gift by maa papai cant explain that he is found then so happy and excited,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,4,good choice,nice,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,5,best in the market!,good product my daughter loved it,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,3,just okay,product is good but the screw are miss so how to fix the chair and tablei buy extra screw from market n i fix it,negative
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,5,must buy!,nice,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,5,fabulous!,its awesome,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,3,decent product,good looking but when we r tightening the srews the table is getting cracks near the screws,negative
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,5,awesome,very good productmy son like this very much,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,4,value-for-money,good,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,5,super!,beautiful,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,5,wonderful,nice product my son liked it,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,4,worth the money,good pproduct,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,2,bad quality,quality is not up to mark as per price,negative
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,4,really nice,good product and slip ply board wood and not 10 years for 4 years maximum,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,4,good quality product,nice wooden materialsturdy and beautifuldrawer little bit loose,positive
NISE RLDO500 Trendy  Stylish  Made of MDF engineered wood Desk ChairFinish Color  Red DIYDoItYourself,3035,3,does the job,nice product but could have been more better in quality of material,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,4,wonderful,price to high bt nice product,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,3,good,nice,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,2,expected a better product,small in size,neutral
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,3,just okay,cute,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,4,pretty good,its perfect for new born baby,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,4,nice product,very very good usefull products,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,2,moderate,backside support is not strif need to catch the baby without fell downneed more strong on back,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,1,don't waste your money,very cheap quality product,negative
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,2,bad quality,too small,neutral
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,4,good quality product,awesome sofa buy this definitely for ur baby child so comfortable nice fabric,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,5,just wow!,nyc,positive
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,3,does the job,not expected size is so small,neutral
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,2,not good,not worthy because of very small in size,negative
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids  Best birthday Gift for Kids Fabric SofaFinish Color  Green Preassembled,474,5,great product,saticfied,positive
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,4,really nice,good,positive
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,5,great product,quality is good i hope this will be suitable till 3yrs baby and upto 5yrs depending upon baby weight,positive
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,4,worth the money,good,positive
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,5,great product,good,positive
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,5,worth every penny,super product,positive
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,3,does the job,very nice,positive
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,5,highly recommended,good quity,positive
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,3,fair,not very sturdy and durable not for kids above 3 years,neutral
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,1,worst experience ever!,waste of money,negative
Supreme Plastic Rocking ChairFinish Color  RedYellow DIYDoItYourself,949,4,wonderful,my 8 months old baby loved this rocking chair thanks to flipkart and seller for providing such a wonderful product,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,mind-blowing purchase,i will clear your doubtsgo for itbest suitable for 6 months to 2 years kidsvery premium qualitydont go for any negative commentsreviewslooks exactly as image,negative
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,4,delightful,product is very nice but the size is small the children will sit on it till the age of one year only,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,wonderful,very nice sofa for 1 to 2 years baby,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,mind-blowing purchase,awesome quality must buy best in the market,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,terrific,very nice product and comfortable thank you flipkart,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,4,value-for-money,appearance good but need some more support on back,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,simply awesome,quality good but size is small,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,must buy!,good,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,highly recommended,so pretty,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,4,pretty good,very good product am sooo happy thank you,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,highly recommended,very gud productgud quality of fur,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,terrific,excellent product looking very good must buy product by reading all the details product is at show in picture,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,perfect product!,very nice product but color should be green anyways thank you so much baby will like this,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,just wow!,too good but not ok for 1yr kid,negative
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,excellent,good product,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,5,simply awesome,thodi awesome product go for buy it,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,3,fair,useful,positive
Hello Baby Fabric SofaFinish Color  sky blue Preassembled,739,3,fair,ok but small size only 1 year baby can use this,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,awesome,awesome product it keeps water hot around 12 hrs,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,must buy!,perfect for those who loves to drink hot coffee anywhereit has 810 hours of heat maintenance capacity,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,worthless,dont take not good thermosteel logo not there,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,worthless,very very poor quality dont by after 30 days totaly fail for work waste the money no any warrenty cover given by flipkart and molton company,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,delightful,its good water hot time 8 hrs only thats i star it 4,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,utterly disappointed,water start smelling after some time,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,don't waste your money,received defective productbottle cap was damaged,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,highly recommended,very good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,super!,awesome,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,good quality product,nice flask,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,just wow!,goodmust purchase,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,terrific purchase,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,3,does the job,flask is nice but having small dammage,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,terrific purchase,super product nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,2,could be way better,flask is 2 to 3 hrs heating in the flask so please dont buy this product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,horrible,worst products dont buyhot water become cold after 3 hours think 10 times before buybe careful about flipkart products,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,1,waste of money!,most of the seeds didnt germinated,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,1,very poor,not good,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,2,not good,bed quality,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,3,fair,not much happy,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,3,does the job,this product contains all flower seeds but some flower seeds are not included petunia seeds morning glory seeds african marigold seeds are not included i need this seeds but it is not included in this product but its affordable in this price,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,best in the market!,so so so happyyyyy,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,wonderful,good product,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,best in the market!,wonderful,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,2,slightly disappointed,few seed packets are missing and not all seeds are getting germinated,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,brilliant,very good seeds,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,4,good choice,germation good,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,4,very good,good at the price range i received 40 different type of seed,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,classy product,hope the seeds will germinate,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,1,absolute rubbish!,waste,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,1,utterly disappointed,only five aero seeds varieties of flowers dont buy,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,awesome,it s a nice product,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,mind-blowing purchase,best quality seeds,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,1,horrible,bad,negative
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,awesome,good qualityu,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,wonderful,best of all seeds,positive
Aero Seeds 40 Varieties of Flower Combo Pack Seed2050 per packet,194,5,fabulous!,very best seeds must buy,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,1,very poor,too bad,negative
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,3,nice,ok thanks,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,5,super!,very nice,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,5,just wow!,good,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,5,perfect product!,very good i am very very happy,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,1,don't waste your money,waste of money,negative
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,5,classy product,nice product,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,3,decent product,not so good but ok you can buy i only rechive 3 plant only but they are fine,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,4,wonderful,it is good,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,5,wonderful,good,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,1,not recommended at all,waste of money,negative
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,1,waste of money!,plant is best but paiking is not good,negative
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,4,worth the money,good,positive
GLOBAL GREEN Dragon TreeHybrid Pack of 5,154,5,perfect product!,good quality,positive
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MBs  Memory CardWith Adapter,649,4,worth the money,if you need for long term just go for it and sandisk give this same with high speed so if you need high speed go for sandisk,positive
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MBs  Memory CardWith Adapter,649,5,perfect product!,good,positive
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MBs  Memory CardWith Adapter,649,4,good choice,very nice,positive
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MBs  Memory CardWith Adapter,649,4,good quality product,nice,positive
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MBs  Memory CardWith Adapter,649,1,horrible,i used this as internal storage after one week i ejected it then insert it it started showing corrupted unless i format sd card i will not be able to use it i lost 11gb data dont use the card as internal storage,negative
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MBs  Memory CardWith Adapter,649,5,terrific,superfast express delivery by flipkart one of the best decision i made is to buy products on flipkart quality products at reasonable prices with superfast delivery,positive
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MBs  Memory CardWith Adapter,649,5,fabulous!,nice product,positive
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MBs  Memory CardWith Adapter,649,4,good choice,time being ok nw,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,5,good price ...excellent product,product comes from very well packed by ifb along with another box of some freebiesgood pricequality is pretty goodgood number of optionssize is good enough for a small family,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,5,brilliant,this medium sized 3 in 1 microwave was the perfect purchase for me easy to use and clean ideal for small family with multifunctions got this in a very nice deal for the price of solo microwave ifb service is good too as the technician came the same day i got the delivery thanks to flipkart for providing this awesome deal,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,5,best microwave oven,this is one of the best product available i am very much happy with the product quality ifb is one of the leading microwave maker i am very very satisfy with the product,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,5,great product,a good quality product but for demo ifb service people took much time i have to appreciate the excellent service given by flipkart because of their serious and sincere service i will be continuing my purchases whenever need arises,positive
